clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: 50 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 53 * 4 =,200
Calculate the result of the following arithmetic expression and provide only the final answer: 420 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 125 / 5 =,84
Calculate the result of the following arithmetic expression and provide only the final answer: 40 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 115 / 5 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 129 =,Calculate the result of the following arithmetic expression and provide only the final answer: 6 * 129 =,903
Calculate the result of the following arithmetic expression and provide only the final answer: 1600 / 20 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 20 =,80
Calculate the result of the following arithmetic expression and provide only the final answer: 780 / 65 =,Calculate the result of the following arithmetic expression and provide only the final answer: 130 / 65 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 340 / 170 =,Calculate the result of the following arithmetic expression and provide only the final answer: 170 / 170 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 13 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 53 * 5 =,65
Calculate the result of the following arithmetic expression and provide only the final answer: 154 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 73 * 2 =,308
Calculate the result of the following arithmetic expression and provide only the final answer: 528 / 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: 128 / 16 =,33
Calculate the result of the following arithmetic expression and provide only the final answer: 50 / 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: 175 / 25 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 156 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 4 =,624
