clean,corrupted,label
"Calculate the least common multiple (LCM) of two numbers. LCM(136, 170) = 680, LCM(24, 48) =","Calculate the least common multiple (LCM) of two numbers. LCM(136, 170) = 680, LCM(174, 58) =",48
"Calculate the least common multiple (LCM) of two numbers. LCM(35, 350) = 350, LCM(2, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(35, 350) = 350, LCM(25, 50) =",8
"Calculate the least common multiple (LCM) of two numbers. LCM(36, 216) = 216, LCM(10, 80) =","Calculate the least common multiple (LCM) of two numbers. LCM(36, 216) = 216, LCM(7, 28) =",80
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 10) = 60, LCM(252, 72) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 10) = 60, LCM(144, 36) =",504
"Calculate the least common multiple (LCM) of two numbers. LCM(36, 72) = 72, LCM(49, 343) =","Calculate the least common multiple (LCM) of two numbers. LCM(36, 72) = 72, LCM(33, 264) =",343
"Calculate the least common multiple (LCM) of two numbers. LCM(33, 231) = 231, LCM(19, 57) =","Calculate the least common multiple (LCM) of two numbers. LCM(33, 231) = 231, LCM(33, 198) =",57
"Calculate the least common multiple (LCM) of two numbers. LCM(42, 70) = 210, LCM(90, 36) =","Calculate the least common multiple (LCM) of two numbers. LCM(42, 70) = 210, LCM(42, 126) =",180
"Calculate the least common multiple (LCM) of two numbers. LCM(39, 117) = 117, LCM(44, 220) =","Calculate the least common multiple (LCM) of two numbers. LCM(39, 117) = 117, LCM(2, 10) =",220
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 350) = 350, LCM(29, 174) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 350) = 350, LCM(17, 102) =",174
"Calculate the least common multiple (LCM) of two numbers. LCM(43, 301) = 301, LCM(35, 70) =","Calculate the least common multiple (LCM) of two numbers. LCM(43, 301) = 301, LCM(30, 60) =",70
"Calculate the least common multiple (LCM) of two numbers. LCM(150, 75) = 150, LCM(130, 156) =","Calculate the least common multiple (LCM) of two numbers. LCM(150, 75) = 150, LCM(96, 36) =",780
"Calculate the least common multiple (LCM) of two numbers. LCM(98, 294) = 294, LCM(20, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(98, 294) = 294, LCM(30, 80) =",40
"Calculate the least common multiple (LCM) of two numbers. LCM(16, 112) = 112, LCM(31, 124) =","Calculate the least common multiple (LCM) of two numbers. LCM(16, 112) = 112, LCM(43, 430) =",124
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 70) = 70, LCM(5, 45) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 70) = 70, LCM(23, 230) =",45
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 97) = 970, LCM(3, 71) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 97) = 970, LCM(15, 46) =",213
"Calculate the least common multiple (LCM) of two numbers. LCM(49, 147) = 147, LCM(13, 104) =","Calculate the least common multiple (LCM) of two numbers. LCM(49, 147) = 147, LCM(2, 8) =",104
"Calculate the least common multiple (LCM) of two numbers. LCM(480, 384) = 1920, LCM(86, 344) =","Calculate the least common multiple (LCM) of two numbers. LCM(480, 384) = 1920, LCM(300, 100) =",344
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 150) = 150, LCM(60, 180) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 150) = 150, LCM(105, 60) =",180
"Calculate the least common multiple (LCM) of two numbers. LCM(33, 231) = 231, LCM(12, 108) =","Calculate the least common multiple (LCM) of two numbers. LCM(33, 231) = 231, LCM(7, 63) =",108
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 230) = 230, LCM(31, 186) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 230) = 230, LCM(20, 100) =",186
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 114) = 114, LCM(4, 24) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 114) = 114, LCM(11, 55) =",24
"Calculate the least common multiple (LCM) of two numbers. LCM(96, 108) = 864, LCM(24, 15) =","Calculate the least common multiple (LCM) of two numbers. LCM(96, 108) = 864, LCM(26, 117) =",120
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 12) = 132, LCM(1, 46) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 12) = 132, LCM(7, 72) =",46
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 21) = 21, LCM(18, 162) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 21) = 21, LCM(48, 96) =",162
"Calculate the least common multiple (LCM) of two numbers. LCM(24, 6) = 24, LCM(100, 140) =","Calculate the least common multiple (LCM) of two numbers. LCM(24, 6) = 24, LCM(55, 99) =",700
"Calculate the least common multiple (LCM) of two numbers. LCM(184, 138) = 552, LCM(21, 35) =","Calculate the least common multiple (LCM) of two numbers. LCM(184, 138) = 552, LCM(66, 44) =",105
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 15) = 15, LCM(13, 62) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 15) = 15, LCM(5, 76) =",806
"Calculate the least common multiple (LCM) of two numbers. LCM(27, 216) = 216, LCM(34, 340) =","Calculate the least common multiple (LCM) of two numbers. LCM(27, 216) = 216, LCM(36, 216) =",340
"Calculate the least common multiple (LCM) of two numbers. LCM(63, 8) = 504, LCM(17, 10) =","Calculate the least common multiple (LCM) of two numbers. LCM(63, 8) = 504, LCM(16, 17) =",170
"Calculate the least common multiple (LCM) of two numbers. LCM(22, 66) = 66, LCM(38, 190) =","Calculate the least common multiple (LCM) of two numbers. LCM(22, 66) = 66, LCM(36, 324) =",190
"Calculate the least common multiple (LCM) of two numbers. LCM(42, 252) = 252, LCM(40, 320) =","Calculate the least common multiple (LCM) of two numbers. LCM(42, 252) = 252, LCM(13, 26) =",320
"Calculate the least common multiple (LCM) of two numbers. LCM(86, 5) = 430, LCM(98, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(86, 5) = 430, LCM(33, 28) =",882
"Calculate the least common multiple (LCM) of two numbers. LCM(250, 150) = 750, LCM(63, 14) =","Calculate the least common multiple (LCM) of two numbers. LCM(250, 150) = 750, LCM(63, 27) =",126
"Calculate the least common multiple (LCM) of two numbers. LCM(42, 168) = 168, LCM(24, 216) =","Calculate the least common multiple (LCM) of two numbers. LCM(42, 168) = 168, LCM(2, 4) =",216
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 40) = 920, LCM(35, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 40) = 920, LCM(42, 5) =",385
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 92) = 92, LCM(44, 396) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 92) = 92, LCM(49, 441) =",396
"Calculate the least common multiple (LCM) of two numbers. LCM(29, 1) = 29, LCM(1, 69) =","Calculate the least common multiple (LCM) of two numbers. LCM(29, 1) = 29, LCM(6, 53) =",69
"Calculate the least common multiple (LCM) of two numbers. LCM(22, 66) = 66, LCM(37, 222) =","Calculate the least common multiple (LCM) of two numbers. LCM(22, 66) = 66, LCM(31, 93) =",222
"Calculate the least common multiple (LCM) of two numbers. LCM(66, 110) = 330, LCM(12, 14) =","Calculate the least common multiple (LCM) of two numbers. LCM(66, 110) = 330, LCM(125, 50) =",84
"Calculate the least common multiple (LCM) of two numbers. LCM(132, 165) = 660, LCM(198, 132) =","Calculate the least common multiple (LCM) of two numbers. LCM(132, 165) = 660, LCM(114, 304) =",396
"Calculate the least common multiple (LCM) of two numbers. LCM(126, 189) = 378, LCM(33, 77) =","Calculate the least common multiple (LCM) of two numbers. LCM(126, 189) = 378, LCM(80, 120) =",231
"Calculate the least common multiple (LCM) of two numbers. LCM(48, 144) = 144, LCM(54, 243) =","Calculate the least common multiple (LCM) of two numbers. LCM(48, 144) = 144, LCM(90, 180) =",486
"Calculate the least common multiple (LCM) of two numbers. LCM(246, 82) = 246, LCM(90, 225) =","Calculate the least common multiple (LCM) of two numbers. LCM(246, 82) = 246, LCM(154, 132) =",450
"Calculate the least common multiple (LCM) of two numbers. LCM(36, 180) = 180, LCM(47, 470) =","Calculate the least common multiple (LCM) of two numbers. LCM(36, 180) = 180, LCM(31, 62) =",470
"Calculate the least common multiple (LCM) of two numbers. LCM(41, 246) = 246, LCM(47, 94) =","Calculate the least common multiple (LCM) of two numbers. LCM(41, 246) = 246, LCM(37, 333) =",94
"Calculate the least common multiple (LCM) of two numbers. LCM(96, 160) = 480, LCM(48, 32) =","Calculate the least common multiple (LCM) of two numbers. LCM(96, 160) = 480, LCM(147, 294) =",96
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 25) = 50, LCM(94, 21) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 25) = 50, LCM(11, 7) =",1974
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 24) = 72, LCM(190, 57) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 24) = 72, LCM(84, 72) =",570
"Calculate the least common multiple (LCM) of two numbers. LCM(31, 310) = 310, LCM(3, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(31, 310) = 310, LCM(10, 30) =",9
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 91) = 91, LCM(32, 192) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 91) = 91, LCM(26, 78) =",192
"Calculate the least common multiple (LCM) of two numbers. LCM(189, 126) = 378, LCM(80, 160) =","Calculate the least common multiple (LCM) of two numbers. LCM(189, 126) = 378, LCM(129, 301) =",160
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 115) = 115, LCM(30, 210) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 115) = 115, LCM(40, 200) =",210
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 108) = 108, LCM(37, 148) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 108) = 108, LCM(7, 63) =",148
"Calculate the least common multiple (LCM) of two numbers. LCM(39, 312) = 312, LCM(48, 480) =","Calculate the least common multiple (LCM) of two numbers. LCM(39, 312) = 312, LCM(42, 336) =",480
"Calculate the least common multiple (LCM) of two numbers. LCM(24, 60) = 120, LCM(98, 56) =","Calculate the least common multiple (LCM) of two numbers. LCM(24, 60) = 120, LCM(77, 44) =",392
"Calculate the least common multiple (LCM) of two numbers. LCM(164, 328) = 328, LCM(81, 243) =","Calculate the least common multiple (LCM) of two numbers. LCM(164, 328) = 328, LCM(225, 200) =",243
"Calculate the least common multiple (LCM) of two numbers. LCM(96, 64) = 192, LCM(156, 312) =","Calculate the least common multiple (LCM) of two numbers. LCM(96, 64) = 192, LCM(156, 195) =",312
"Calculate the least common multiple (LCM) of two numbers. LCM(46, 92) = 92, LCM(41, 123) =","Calculate the least common multiple (LCM) of two numbers. LCM(46, 92) = 92, LCM(14, 42) =",123
"Calculate the least common multiple (LCM) of two numbers. LCM(220, 396) = 1980, LCM(288, 64) =","Calculate the least common multiple (LCM) of two numbers. LCM(220, 396) = 1980, LCM(125, 200) =",576
"Calculate the least common multiple (LCM) of two numbers. LCM(72, 252) = 504, LCM(54, 216) =","Calculate the least common multiple (LCM) of two numbers. LCM(72, 252) = 504, LCM(68, 238) =",216
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 54) = 54, LCM(21, 189) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 54) = 54, LCM(4, 24) =",189
"Calculate the least common multiple (LCM) of two numbers. LCM(182, 52) = 364, LCM(186, 310) =","Calculate the least common multiple (LCM) of two numbers. LCM(182, 52) = 364, LCM(42, 126) =",930
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 450) = 450, LCM(9, 54) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 450) = 450, LCM(18, 144) =",54
"Calculate the least common multiple (LCM) of two numbers. LCM(14, 140) = 140, LCM(50, 300) =","Calculate the least common multiple (LCM) of two numbers. LCM(14, 140) = 140, LCM(37, 296) =",300
"Calculate the least common multiple (LCM) of two numbers. LCM(84, 210) = 420, LCM(120, 135) =","Calculate the least common multiple (LCM) of two numbers. LCM(84, 210) = 420, LCM(490, 196) =",1080
"Calculate the least common multiple (LCM) of two numbers. LCM(34, 136) = 136, LCM(16, 160) =","Calculate the least common multiple (LCM) of two numbers. LCM(34, 136) = 136, LCM(50, 150) =",160
"Calculate the least common multiple (LCM) of two numbers. LCM(252, 224) = 2016, LCM(220, 176) =","Calculate the least common multiple (LCM) of two numbers. LCM(252, 224) = 2016, LCM(301, 86) =",880
"Calculate the least common multiple (LCM) of two numbers. LCM(28, 280) = 280, LCM(15, 120) =","Calculate the least common multiple (LCM) of two numbers. LCM(28, 280) = 280, LCM(45, 180) =",120
"Calculate the least common multiple (LCM) of two numbers. LCM(41, 123) = 123, LCM(40, 120) =","Calculate the least common multiple (LCM) of two numbers. LCM(41, 123) = 123, LCM(14, 56) =",120
"Calculate the least common multiple (LCM) of two numbers. LCM(38, 76) = 76, LCM(18, 108) =","Calculate the least common multiple (LCM) of two numbers. LCM(38, 76) = 76, LCM(23, 138) =",108
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 60) = 60, LCM(50, 350) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 60) = 60, LCM(23, 138) =",350
"Calculate the least common multiple (LCM) of two numbers. LCM(27, 108) = 108, LCM(1, 4) =","Calculate the least common multiple (LCM) of two numbers. LCM(27, 108) = 108, LCM(5, 45) =",4
"Calculate the least common multiple (LCM) of two numbers. LCM(36, 252) = 252, LCM(14, 140) =","Calculate the least common multiple (LCM) of two numbers. LCM(36, 252) = 252, LCM(18, 108) =",140
"Calculate the least common multiple (LCM) of two numbers. LCM(4, 91) = 364, LCM(79, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(4, 91) = 364, LCM(30, 19) =",632
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 115) = 115, LCM(17, 85) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 115) = 115, LCM(34, 102) =",85
"Calculate the least common multiple (LCM) of two numbers. LCM(210, 60) = 420, LCM(228, 342) =","Calculate the least common multiple (LCM) of two numbers. LCM(210, 60) = 420, LCM(240, 48) =",684
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 27) = 27, LCM(34, 102) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 27) = 27, LCM(5, 35) =",102
"Calculate the least common multiple (LCM) of two numbers. LCM(48, 384) = 384, LCM(11, 88) =","Calculate the least common multiple (LCM) of two numbers. LCM(48, 384) = 384, LCM(4, 40) =",88
"Calculate the least common multiple (LCM) of two numbers. LCM(17, 68) = 68, LCM(43, 301) =","Calculate the least common multiple (LCM) of two numbers. LCM(17, 68) = 68, LCM(22, 88) =",301
"Calculate the least common multiple (LCM) of two numbers. LCM(116, 290) = 580, LCM(56, 35) =","Calculate the least common multiple (LCM) of two numbers. LCM(116, 290) = 580, LCM(369, 123) =",280
"Calculate the least common multiple (LCM) of two numbers. LCM(33, 26) = 858, LCM(15, 31) =","Calculate the least common multiple (LCM) of two numbers. LCM(33, 26) = 858, LCM(80, 11) =",465
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 7) = 7, LCM(37, 296) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 7) = 7, LCM(15, 135) =",296
"Calculate the least common multiple (LCM) of two numbers. LCM(31, 310) = 310, LCM(5, 15) =","Calculate the least common multiple (LCM) of two numbers. LCM(31, 310) = 310, LCM(22, 110) =",15
"Calculate the least common multiple (LCM) of two numbers. LCM(150, 75) = 150, LCM(120, 160) =","Calculate the least common multiple (LCM) of two numbers. LCM(150, 75) = 150, LCM(34, 68) =",480
"Calculate the least common multiple (LCM) of two numbers. LCM(246, 164) = 492, LCM(36, 60) =","Calculate the least common multiple (LCM) of two numbers. LCM(246, 164) = 492, LCM(18, 14) =",180
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 12) = 228, LCM(21, 40) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 12) = 228, LCM(2, 19) =",840
