clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: (31 - 27) * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: (31 - 27) * 26 =,32
Calculate the result of the following arithmetic expression and provide only the final answer: (27 - 12) * 41 =,Calculate the result of the following arithmetic expression and provide only the final answer: (27 - 12) * 33 =,615
Calculate the result of the following arithmetic expression and provide only the final answer: (70 - 66) * 96 =,Calculate the result of the following arithmetic expression and provide only the final answer: (70 - 66) * 52 =,384
Calculate the result of the following arithmetic expression and provide only the final answer: (79 + 95) / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: (79 + 95) / 29 =,58
Calculate the result of the following arithmetic expression and provide only the final answer: (67 + 3) / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: (67 + 3) / 35 =,7
Calculate the result of the following arithmetic expression and provide only the final answer: (57 + 87) / 144 =,Calculate the result of the following arithmetic expression and provide only the final answer: (57 + 87) / 18 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (84 + 2) * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: (84 + 2) * 95 =,602
Calculate the result of the following arithmetic expression and provide only the final answer: (38 - 14) / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: (38 - 14) / 24 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: (82 - 76) * 90 =,Calculate the result of the following arithmetic expression and provide only the final answer: (82 - 76) * 64 =,540
Calculate the result of the following arithmetic expression and provide only the final answer: (2 + 19) / 21 =,Calculate the result of the following arithmetic expression and provide only the final answer: (2 + 19) / 3 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (92 + 27) / 119 =,Calculate the result of the following arithmetic expression and provide only the final answer: (92 + 27) / 7 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (52 - 26) * 20 =,Calculate the result of the following arithmetic expression and provide only the final answer: (52 - 26) * 52 =,520
Calculate the result of the following arithmetic expression and provide only the final answer: (24 + 14) / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: (24 + 14) / 38 =,19
Calculate the result of the following arithmetic expression and provide only the final answer: (93 + 52) / 145 =,Calculate the result of the following arithmetic expression and provide only the final answer: (93 + 52) / 5 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (32 - 8) / 24 =,Calculate the result of the following arithmetic expression and provide only the final answer: (32 - 8) / 6 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (47 - 21) / 26 =,Calculate the result of the following arithmetic expression and provide only the final answer: (47 - 21) / 2 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (61 + 28) * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: (61 + 28) * 51 =,445
Calculate the result of the following arithmetic expression and provide only the final answer: (71 - 63) * 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: (71 - 63) * 68 =,152
Calculate the result of the following arithmetic expression and provide only the final answer: (94 - 88) / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: (94 - 88) / 6 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: (58 - 3) / 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: (58 - 3) / 5 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: (32 + 96) / 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: (32 + 96) / 128 =,8
