clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: (46 - 23) * 18 =,Calculate the result of the following arithmetic expression and provide only the final answer: (46 - 23) * 32 =,414
Calculate the result of the following arithmetic expression and provide only the final answer: (16 + 72) / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: (16 + 72) / 8 =,44
Calculate the result of the following arithmetic expression and provide only the final answer: (73 + 77) * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: (73 + 77) * 58 =,1800
Calculate the result of the following arithmetic expression and provide only the final answer: (13 - 5) * 65 =,Calculate the result of the following arithmetic expression and provide only the final answer: (13 - 5) * 41 =,520
Calculate the result of the following arithmetic expression and provide only the final answer: (50 + 91) / 47 =,Calculate the result of the following arithmetic expression and provide only the final answer: (50 + 91) / 3 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: (21 + 80) * 22 =,Calculate the result of the following arithmetic expression and provide only the final answer: (21 + 80) * 66 =,2222
Calculate the result of the following arithmetic expression and provide only the final answer: (52 - 49) * 81 =,Calculate the result of the following arithmetic expression and provide only the final answer: (52 - 49) * 60 =,243
Calculate the result of the following arithmetic expression and provide only the final answer: (87 - 79) * 64 =,Calculate the result of the following arithmetic expression and provide only the final answer: (87 - 79) * 57 =,512
Calculate the result of the following arithmetic expression and provide only the final answer: (82 - 7) / 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: (82 - 7) / 5 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 49) * 49 =,Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 49) * 44 =,980
Calculate the result of the following arithmetic expression and provide only the final answer: (22 - 22) * 57 =,Calculate the result of the following arithmetic expression and provide only the final answer: (22 - 22) * 79 =,0
Calculate the result of the following arithmetic expression and provide only the final answer: (86 + 57) / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: (86 + 57) / 143 =,11
Calculate the result of the following arithmetic expression and provide only the final answer: (42 - 23) * 40 =,Calculate the result of the following arithmetic expression and provide only the final answer: (42 - 23) * 33 =,760
Calculate the result of the following arithmetic expression and provide only the final answer: (75 - 69) / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: (75 - 69) / 2 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: (90 - 70) * 26 =,Calculate the result of the following arithmetic expression and provide only the final answer: (90 - 70) * 35 =,520
Calculate the result of the following arithmetic expression and provide only the final answer: (97 - 1) * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: (97 - 1) * 95 =,288
Calculate the result of the following arithmetic expression and provide only the final answer: (37 + 11) * 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: (37 + 11) * 32 =,816
Calculate the result of the following arithmetic expression and provide only the final answer: (95 - 27) / 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: (95 - 27) / 4 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: (43 - 22) / 21 =,Calculate the result of the following arithmetic expression and provide only the final answer: (43 - 22) / 3 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (7 + 78) / 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: (7 + 78) / 85 =,5
